segment_id,mean_curvature_30,max_curvature_30,straight_indicator_30,compound_indicator_30,accum_heading_change_30
269,0.0022865942809490516,0.00665894637012341,0.13333333333333333,0.0,0.05645932787304497
270,0.0023764224330592573,0.00665894637012341,0.13333333333333333,0.0,0.05867731518040187
271,0.0025031817628598683,0.00665894637012341,0.13333333333333333,0.0,0.06180718680730446
272,0.0026431070108876935,0.00665894637012341,0.13333333333333333,0.0,0.0652621440430241
273,0.0026370802098433397,0.00665894637012341,0.13333333333333333,0.0,0.06511333358765659
274,0.002605136740532615,0.00665894637012341,0.13333333333333333,0.0,0.0643246030191238
275,0.0026656480104353076,0.00665894637012341,0.13333333333333333,0.0,0.06581871400152006
276,0.0028665652941721495,0.006658987987997994,0.13333333333333333,0.0,0.07077965302440248
277,0.0028864209967620594,0.006658987987997994,0.13333333333333333,0.0,0.07126991910790204
278,0.0028361544429872073,0.006658987987997994,0.13333333333333333,0.0,0.07002876501936628
279,0.002928125056093239,0.006658987987997994,0.13333333333333333,0.0,0.07229965279482387
280,0.0031503821096211027,0.006755797578972507,0.13333333333333333,0.0,0.07778750167198378
281,0.0031031530768761873,0.006755797578972507,0.13333333333333333,0.0,0.07662134838143797
282,0.0032592767771553602,0.006755797578972507,0.13333333333333333,0.0,0.08047626888756132
283,0.0033065133819243715,0.006755797578972507,0.13333333333333333,0.0,0.08164260914235988
284,0.0032734459730371077,0.006755797578972507,0.13333333333333333,0.0,0.08082612687620849
285,0.003361500530608713,0.006755797578972507,0.1,0.0,0.08300032156307169
286,0.003413455058503749,0.006755797578972507,0.06666666666666667,0.0,0.084283154179839
287,0.003523503579086983,0.006755797578972507,0.06666666666666667,0.0,0.0870004117000378
288,0.0035710997232748826,0.006755797578972507,0.06666666666666667,0.0,0.08817562950434454
289,0.0035528085370445236,0.006755797578972507,0.06666666666666667,0.0,0.087723993597979
290,0.003562365169380581,0.006755797578972507,0.06666666666666667,0.0,0.08795996070544487
291,0.0036470373088349772,0.006755797578972507,0.06666666666666667,0.0,0.09005063858520579
292,0.003548739031042873,0.006755797578972507,0.06666666666666667,0.0,0.08762351159487825
293,0.003630611894933546,0.006755797578972507,0.06666666666666667,0.0,0.08964507130261534
294,0.0036738113212602024,0.006755797578972507,0.06666666666666667,0.0,0.09071172776862024
295,0.0035786567708744003,0.006755797578972507,0.06666666666666667,0.0,0.08836222396569182
296,0.0035732989661264045,0.006755797578972507,0.06666666666666667,0.0,0.08822993199878404
297,0.003434282049792001,0.006755797578972507,0.06666666666666667,0.0,0.08479740278946313
298,0.003267813876807612,0.006755797578972507,0.06666666666666667,0.0,0.08068706225495803
299,0.0031616906791439693,0.006755797578972507,0.06666666666666667,0.0,0.0780667266485291
300,0.0029701250675425363,0.006755797578972507,0.06666666666666667,0.0,0.07333669396860976
301,0.0028003230104733773,0.006755797578972507,0.06666666666666667,0.0,0.06914403500262734
302,0.0026523990554517115,0.006755797578972507,0.06666666666666667,0.0,0.06549157809480222
303,0.0027175298018728,0.006755797578972507,0.06666666666666667,0.0,0.0670997506496982
304,0.002791644809891429,0.006755797578972507,0.06666666666666667,0.0,0.06892975764871001
305,0.002775697788003391,0.006755797578972507,0.06666666666666667,0.0,0.06853600255849712
306,0.002576123824473245,0.006755797578972507,0.06666666666666667,0.0,0.0636082320590472
307,0.0024195226653349763,0.006755797578972507,0.06666666666666667,0.0,0.059741522401478786
308,0.0023890596530281587,0.006755797578972507,0.1,0.0,0.058989346462720915
309,0.002277026147350633,0.006755797578972507,0.1,0.0,0.05622307678273697
310,0.002098686346247112,0.005007577681267168,0.1,0.0,0.051819608538629325
311,0.0019503141256059745,0.005007577681267168,0.1,0.0,0.04815608330276944
312,0.001849748621155699,0.0040123560000084775,0.1,0.0,0.04567297519925417
313,0.0017833651631771013,0.0040123560000084775,0.1,0.0,0.044033871379837386
314,0.0018240383610789415,0.0040123560000084775,0.1,0.0,0.04503815160353852
315,0.0017545892004080803,0.0040123560000084775,0.1,0.0,0.043323351140031496
316,0.0017192549724675667,0.0040123560000084775,0.1,0.0,0.04245089782504885
