x,y,s
-32.40594870822136,-7.020978230113787,110.44973573627584
-32.16380225712647,-6.972293733149378,110.69672780906873
-31.92214038233019,-6.920693046582386,110.94383728396647
-31.679657092955928,-6.874035648943657,111.1907685666752
-31.437173803581672,-6.827378251304928,111.43769984938393
-31.195153799555342,-6.777932793419225,111.68471915157393
-30.95336547769047,-6.727093067773556,111.93179458599418
-30.710882188316205,-6.680435670134841,112.17872586870291
-30.468398898941942,-6.633778272496112,112.42565715141164
-30.226505341984186,-6.583571853689101,112.67270608864291
-29.984590573050752,-6.533493088964754,112.91974988659064
-29.742107283676482,-6.486835691326011,113.16668116929938
-29.499623994302212,-6.440178293687296,113.41361245200812
-29.257856884413016,-6.389210913958994,113.66069342905926
-29.01581566841105,-6.339893110155909,113.90770799546308
-28.773332379036802,-6.2932357125171805,114.1546392781718
-28.53200734251986,-6.239607926624522,114.40185115626355
-28.290682306002942,-6.185980140731896,114.64906303435527
-28.049357269486023,-6.132352354839238,114.896274912447
-27.80687398011176,-6.0856949572005234,115.14320619515573
-27.565548943594855,-6.0320671713078795,115.39041807324745
-27.32422390707793,-5.978439385415239,115.63762995133918
-27.08289887056101,-5.924811599522595,115.88484182943091
-26.84157383404409,-5.871183813629937,116.13205370752264
-26.600248797527172,-5.817556027737297,116.37926558561438
-26.357765508152923,-5.77089863009855,116.6261968683231
-26.116440471636018,-5.7172708442058955,116.87340874641482
-25.875115435119078,-5.6636430583132515,117.12062062450657
-25.63379039860218,-5.610015272420608,117.36783250259828
-25.392465362085247,-5.5563874865279494,117.61504438069002
-25.151140325568335,-5.502759700635309,117.86225625878174
-24.908657036194064,-5.4561023029965945,118.10918754149048
-24.66733199967714,-5.4024745171039505,118.35639941958222
-24.42600696316022,-5.348846731211292,118.60361129767395
-24.184681926643293,-5.295218945318652,118.85082317576568
-23.942198637269023,-5.248561547679937,119.09775445847443
-23.699715347894752,-5.201904150041194,119.34468574118317
-23.458390311377833,-5.148276364148522,119.5918976192749
-23.217065274860893,-5.094648578255878,119.83910949736665
-22.975740238343974,-5.041020792363234,120.08632137545838
-22.733256948969704,-4.994363394724491,120.33325265816713
-22.491931912452777,-4.9407356088318615,120.58046453625886
-22.250606875935844,-4.887107822939207,120.8276764143506
-22.009281839418904,-4.833480037046563,121.07488829244235
-21.766798550044648,-4.786822639407834,121.32181957515108
-21.52547351352772,-4.733194853515176,121.56903145324281
-21.284148477010802,-4.67956706762255,121.81624333133453
-21.042033746361682,-4.630691676397717,122.06324200878986
-20.80034015111962,-4.579281884091145,122.31034271847325
-20.5590151146027,-4.525654098198505,122.55755459656498
-20.317690078085768,-4.472026312305861,122.80476647465673
-20.075206788711498,-4.425368914667118,123.05169775736547
-19.83388175219457,-4.371741128774474,123.2989096354572
-19.592556715677645,-4.318113342881816,123.54612151354894
-19.351231679160726,-4.2644855569891895,123.79333339164066
-19.108748389786456,-4.217828159350461,124.0402646743494
-18.867423353269544,-4.164200373457803,124.28747655244112
-18.62609831675261,-4.110572587565159,124.53468843053287
-18.384773280235677,-4.056944801672518,124.78190030862461
-18.142289990861435,-4.010287404033772,125.02883159133333
-17.900964954344516,-3.956659618141117,125.27604346942506
-17.659639917827597,-3.9030318322484874,125.52325534751678
-17.417856781078143,-3.8521609024773085,125.77033213054625
-17.175831591936394,-3.802746648717104,126.01735026885552
-16.934506555419482,-3.74911886282446,126.26456214694724
-16.693181518902556,-3.695491076931816,126.51177402503897
-16.451856482385637,-3.641863291039172,126.75898590313071
-16.210531445868725,-3.588235505146514,127.00619778122243
-15.969206409351777,-3.53460771925387,127.25340965931419
-15.727881372834858,-3.4809799333612332,127.50062153740592
-15.486556336317946,-3.427352147468561,127.74783341549765
-15.245231299801034,-3.3737243615759027,127.99504529358937
-15.003906263284094,-3.3200965756832588,128.24225717168113
-14.762581226767168,-3.2664687897906006,128.48946904977288
-14.521256190250234,-3.2128410038979567,128.73668092786463
-14.279931153733308,-3.1592132180052985,128.98389280595637
-14.03860611721639,-3.105585432112669,129.2311046840481
-13.797281080699449,-3.051957646220032,129.47831656213984
-13.555956044182523,-2.9983298603273596,129.72552844023159
-13.314631007665582,-2.9447020744347157,129.97274031832333
-13.073305971148663,-2.8910742885420717,130.21995219641505
-12.830822681774428,-2.844416890903325,130.46688347912377
-12.589497645257502,-2.790789105010667,130.7140953572155
-12.34817260874059,-2.7371613191180444,130.96130723530723
-12.10684757222365,-2.6835335332253862,131.20851911339898
-11.865522535706745,-2.629905747332728,131.4557309914907
-11.624197499189819,-2.576277961440084,131.70294286958244
-11.382872462672907,-2.52265017554744,131.95015474767416
-11.14154742615598,-2.4690223896548105,132.19736662576588
-10.900222389639055,-2.415394603762138,132.44457850385763
-10.658897353122157,-2.3617668178695155,132.69179038194932
-10.417572316605217,-2.3081390319768715,132.93900226004106
-10.176247280088305,-2.254511246084185,133.18621413813278
-9.934922243571393,-2.200883460191541,133.4334260162245
-9.693597207054466,-2.147255674298897,133.68063789431625
-9.452272170537555,-2.093627888406239,133.92784977240797
