x_m,y_m,s_m,kappa_radpm,vx_mps
-20.014960157082367,34.4781280205698,413.28893110213147,0.12349263694610915,5.290636990559955
-20.100617905079698,34.42644712705208,413.3889284239563,0.12272363261162755,5.300293067188447
-20.1855589845018,34.3737051565006,413.48892574578116,0.12193973360478469,5.310098390007696
-20.269773260307304,34.319926328904884,413.58892306760606,0.1211343252504539,5.3200588856055395
-20.353263537489212,34.26512369274141,413.6889203894309,0.12030126947451691,5.3301839358868275
-20.436030799081124,34.209308954890744,413.78891771125575,0.11943522513548008,5.34048606506424
-20.51807420615725,34.15249248063762,413.8889150330806,0.1185323767417114,5.35098046524699
-20.59939109783241,34.094683293670904,413.98891235490544,0.11758979761760804,5.361684144651865
-20.679976991262055,34.03588907608357,414.08890967673034,0.11660431972453766,5.372615433917718
-20.759969411818535,33.976018138254915,414.1889069985552,0.11557318573129956,5.383794109025418
-20.839374529293526,33.91506261394347,414.28890432038,0.11449428281800036,5.395241164579382
-20.918057444093627,33.853133140851405,414.38890164220487,0.1133653140177205,5.406978467515669
-20.995946732414193,33.79029606980225,414.4888989640297,0.11218387623854356,5.419028865668607
-21.073039443542072,33.72656608183142,414.5888962858546,0.11094835011504427,5.431416255081185
-21.149334153810653,33.661962300012924,414.68889360767946,0.10965744884751874,5.444165167015125
-21.224830966599836,33.59650828945939,414.7888909295043,0.10831008136782831,5.457300608471143
-21.299531512336095,33.530232057322046,414.88888825132915,0.10690551803224103,5.470847981704535
-21.373438948492435,33.46316605279073,414.98888557315405,0.10544277088865173,5.4848329165929055
-21.446684266979762,33.39523849306741,415.0888828949789,0.10392068656809787,5.49928144614364
-21.519336510966777,33.32642632427136,415.18888021680374,0.10233911734659122,5.51422013103808
-21.591367529338303,33.25679389730953,415.2888775386286,0.10069836131764527,5.529675541246155
-21.662683481893335,33.186474888785035,415.3888748604534,0.09899909360895463,5.545674053886488
-21.733287210753492,33.11549986547642,415.4888721822783,0.0972431413512899,5.562241692337891
-21.80318045977804,33.043895261499024,415.5888695041032,0.09543343783620699,5.579403537803093
-21.8723638745639,32.97168337830494,415.688866825928,0.09357291933637524,5.597183171101107
-21.940837002445615,32.89888238468309,415.78886414775286,0.09166511468318543,5.615602732280289
-22.008598292495396,32.82550631675917,415.8888614695777,0.08971367357126554,5.634682646787748
-22.075675343762047,32.751533785034646,415.9888587914026,0.08772228837144143,5.654441614563641
-22.142160346117834,32.676869941651645,416.08885611322745,0.08569451203219884,5.674896638798849
-22.20804770885005,32.60151891591363,416.1888534350523,0.08363431301663567,5.696063152729467
-22.27324879225608,32.525588424674105,416.28885075687714,0.08154541155510535,5.717954826167096
-22.337727669227597,32.449130737890854,416.38884807870204,0.07943155964230089,5.740583745425913
-22.401489696404084,32.37215600585199,416.4888454005269,0.0772965380301809,5.763960427240845
-22.464545301186334,32.29467644465358,416.5888427223517,0.07514423599099179,5.78809382896281
-22.52690998173648,32.2167063361996,416.6888400441766,0.07297799218569519,5.812991307226828
-22.588604306977974,32.13826202820195,416.7888373660014,0.07080100376089167,5.838658952347638
-22.649653916595604,32.059361934180465,416.8888346878263,0.06861615474701452,5.865101679976576
-22.71017257002541,31.97992294591287,416.98883200965116,0.06642564682714652,5.892323418366917
-22.770226384870472,31.899919467880526,417.088829331476,0.06423197870804628,5.920327508377257
-22.829840617731776,31.81937665881138,417.18882665330085,0.06203812747081989,5.949116524577097
-22.888906522725488,31.738510645833895,417.2888239751257,0.059847120334869594,5.978691985072428
-22.947452737132547,31.657342200582818,417.3888212969506,0.05766238026757498,6.009054310698556
-23.00550517370725,31.575891973383108,417.48881861877544,0.05548815018379918,6.040202573211956
-23.06308702067721,31.49418049324991,417.5888159406003,0.05332853832989131,6.072133982293946
-23.120218741743376,31.412228167888568,417.6888132624251,0.05118736583252817,6.10484393942153
-23.176918076080053,31.330055283694634,417.78881058425003,0.049068310218332044,6.138326178920704
-23.23320468635049,31.24767543698483,417.8888079060749,0.046974477853087025,6.172572817498526
-23.289229513176114,31.16491113436557,417.9888052278997,0.0449087357091353,6.207574661966255
-23.34500338948691,31.08178011662716,418.08880254972456,0.04287458302123197,6.2433213118253565
-23.40051788089417,30.998329894846684,418.1887998715494,0.0408755549391557,6.2798007190059195
-23.455705546544245,30.91470098978972,418.2887971933743,0.038915149165740806,6.316999110803629
-23.51057926897068,30.830912582398135,418.38879451519915,0.03699737521773408,6.354900954237444
-23.56515305108973,30.746984218146057,418.488791837024,0.03512639951506037,6.393488569646605
-23.619442016200367,30.662935807039865,418.58878915884884,0.033305641328993184,6.4327419604385
-23.673462407984264,30.578787623618197,418.6887864806737,0.03153830642934433,6.472639214491659
-23.727231590505816,30.494560306951925,418.7887838024986,0.029827225758377627,6.513156566372725
-23.78078731553082,30.4102450903574,418.88878112432343,0.02817492780612298,6.554268563405837
-23.834227461672732,30.32574056199472,418.9887784461483,0.026584084115496304,6.595948186716794
-23.88757070454052,30.24106701437995,419.0887757679731,0.025057805114889097,6.638166682431027
-23.94082478409468,30.156262273371755,419.188773089798,0.023599153381800055,6.68089319475803
-23.99397161485315,30.071403082794046,419.28877041162286,0.02221123117100027,6.724094715118824
-24.04702544885618,29.98650643850247,419.3887677334477,0.020896906543947092,6.7677359721496675
-24.0999969438754,29.90158656361035,419.48876505527255,0.019658171552548096,6.811779504381343
-24.152893163413857,29.816654908488648,419.5887623770974,0.018495655159487936,6.856186170159887
-24.205717576706004,29.731720150765963,419.6887596989223,0.017408904593048318,6.900916002629182
-24.258470058717695,29.646788195328558,419.78875702074714,0.016396131705742462,6.945928894098505
-24.31115782579466,29.56184464097773,419.888754342572,0.0154546440376035,6.991185475267327
-24.36381032545659,29.476833395807184,419.98875166439683,0.014581182415858224,7.036647720142051
-24.41642107343227,29.391755343136527,420.0887489862217,0.013772266354569917,7.082279334392578
-24.468980084853246,29.30661707895885,420.1887463080466,0.013024064987139,7.128045915195603
-24.521468329655423,29.22144089440431,420.2887436298714,0.01233279158332531,7.173915211423665
-24.57388136574577,29.136228100581683,420.38874095169626,0.01169435679172052,7.219857113368997
-24.626216398658492,29.050980329055516,420.4887382735211,0.011104116151971882,7.265843895174028
